Ref,Name,Category,Address,Days,Hours,Number of Reviews,Rating,Excellent,Very Good,Average,Poor,Terrible,Certified,Latitude,Longitude
/Attraction_Review-g303631-d15322956-Reviews-Patio_Metro_Sao_Bento-Sao_Paulo_State_of_Sao_Paulo.html,Pátio Metrô São Bento,Shopping centers,"Largo Sao Bento s/n | Dentro da estação São Bento do metrô, São Paulo, Estado de São Paulo 01029-010, Brasil",Dom,08:00 - 16:00,5.0,"4,5",40%,60%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d7104431-Reviews-Praca_Marechal_Deodoro-Sao_Paulo_State_of_Sao_Paulo.html,Praça Marechal Deodoro,Pontos de interesse,"São Paulo, Estado de São Paulo, Brasil",,,16.0,"3,0",6%,32%,25%,25%,12%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d17146805-Reviews-Cervejaria_Tarantino-Sao_Paulo_State_of_Sao_Paulo.html,Cervejaria Tarantino,Cervejarias,"Rua Miguel Nelson Bechara 316, São Paulo, Estado de São Paulo 02712-130, Brasil",,,3.0,"4,5",33%,67%,0%,0%,0%,False,-23.5064,-46.68263
/Attraction_Review-g303631-d9772337-Reviews-Museu_Penitenciario_Paulista-Sao_Paulo_State_of_Sao_Paulo.html,Museu Penitenciário Paulista,Museus especializados,"Avenida Zaki Narchi, 1207, São Paulo, Estado de São Paulo 02029-001, Brasil",,,8.0,"4,0",38%,37%,25%,0%,0%,False,-23.50691,-46.61545
/Attraction_Review-g303631-d14153902-Reviews-Amoa_Konoya_Arte_Indigena-Sao_Paulo_State_of_Sao_Paulo.html,"Amoa Konoya,Arte Indigena",Galerias de arte,"Rua Joao Moura | 1002, Jardim America, São Paulo, Estado de São Paulo, Brasil",,,3.0,"5,0",100%,0%,0%,0%,0%,False,-23.55703,-46.67997
/Attraction_Review-g303631-d8801289-Reviews-Museu_da_Casa_do_Grito-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Casa do Grito,Museus de história,"Praca do Monumento | Ipiranga, São Paulo, Estado de São Paulo 04261-050, Brasil",,,8.0,"4,0",51%,12%,12%,25%,0%,False,-23.5778,-46.6114
/Attraction_Review-g303631-d7621331-Reviews-Parque_Lina_e_Paulo_Raia-Sao_Paulo_State_of_Sao_Paulo.html,Parque Lina e Paulo Raia,Playgrounds,"Rua Wolkswagem, São Paulo, Estado de São Paulo, Brasil",,,12.0,"4,0",51%,33%,8%,0%,8%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d14110033-Reviews-Miau_Museu_da_Imprensa_Automotiva-Sao_Paulo_State_of_Sao_Paulo.html,Miau Museu da Imprensa Automotiva,Museus especializados,"Rua Marcelina 108 | Vila Romana, São Paulo, Estado de São Paulo 05044-010, Brasil",,,5.0,"5,0",100%,0%,0%,0%,0%,False,-23.53033,-46.69379
/Attraction_Review-g303631-d12638153-Reviews-Vegan_Park-Sao_Paulo_State_of_Sao_Paulo.html,Vegan Park,Feiras e mercados de pulgas,"Avenida Conselheiro Rodrigues Alves 86 | Vila Mariana, São Paulo, Estado de São Paulo 04014-000, Brasil",,,9.0,"3,5",34%,22%,22%,22%,0%,False,0.0,0.0
/Attraction_Review-g303631-d9764138-Reviews-Casa_de_Dona_Yaya-Sao_Paulo_State_of_Sao_Paulo.html,Casa de Dona Yaya,Museus de história,"Rua Major Diogo, 353, São Paulo, Estado de São Paulo 01324-001, Brasil",,,4.0,"4,5",25%,75%,0%,0%,0%,False,-23.55466,-46.64305
/Attraction_Review-g303631-d10433393-Reviews-Sagrado_Coracao_de_Jesus_Church-Sao_Paulo_State_of_Sao_Paulo.html,Igreja do Sagrado Coração de Jesus,Igrejas e catedrais,"Av. Morumbi, 8825 | Cidade Monções, São Paulo, Estado de São Paulo 04703-004, Brasil",,,6.0,"3,5",16%,33%,51%,0%,0%,False,-23.62277,-46.68573
/Attraction_Review-g303631-d8520599-Reviews-Parque_Zilda_Natel-Sao_Paulo_State_of_Sao_Paulo.html,Parque Zilda Natel,Complexos esportivos,"Avenida Doutor Arnaldo 1250 | Sumaré, São Paulo, Estado de São Paulo 01255-000, Brasil",,,8.0,"4,5",51%,37%,12%,0%,0%,False,-23.55155,-46.67668
/Attraction_Review-g303631-d9763837-Reviews-Sao_Paulo_da_Cruz_Church-Sao_Paulo_State_of_Sao_Paulo.html,Igreja de São Paulo da Cruz,Igrejas e catedrais,"Rua Cardeal Arcoverde, 950, São Paulo, Estado de São Paulo 05408-001, Brasil",,,9.0,"4,5",56%,44%,0%,0%,0%,False,-23.55739,-46.6814
/Attraction_Review-g303631-d4126660-Reviews-Open_Mall_Panamby-Sao_Paulo_State_of_Sao_Paulo.html,Open Mall Panamby,Shopping centers,"Rua Jose Ramon Urtiza 975 | Panamby, São Paulo, Estado de São Paulo 05717-270, Brasil",,,19.0,"4,0",26%,48%,21%,0%,5%,False,-23.63353,-46.72919
/Attraction_Review-g303631-d10723999-Reviews-Centro_Cultural_dos_Correios-Sao_Paulo_State_of_Sao_Paulo.html,Centro Cultural dos Correios,Museus de arte,"Avenida São João | Vale do Anhangabau, São Paulo, Estado de São Paulo 01036-970, Brasil",Ter - Dom,11:00 - 17:00,9.0,"3,5",0%,56%,33%,0%,11%,False,-23.26011,-45.91112
/Attraction_Review-g303631-d10061909-Reviews-Paroquia_Santo_Agostinho-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Santo Agostinho,Igrejas e catedrais,"Praca Santo Agostinho 79 | Ao lado da Estação vergueiro de metro / rua vergueiro, São Paulo, Estado de São Paulo 01533-070, Brasil",,,9.0,"4,5",56%,44%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4127452-Reviews-Santa_Catarina_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Santa Catarina,Teatros,"Avenida Paulista 200, São Paulo, Estado de São Paulo 01310-000, Brasil",,,10.0,"4,5",60%,40%,0%,0%,0%,False,-23.50345,-46.38378
/Attraction_Review-g303631-d10826906-Reviews-Barragem_de_Guarapiranga-Sao_Paulo_State_of_Sao_Paulo.html,Barragem de Guarapiranga,Pontos de interesse,"Rua Dr. Caetano Petraglia Sobrinho, 41 - Jardim Guarapiranga | Cruzamento Av. Atlântica x Av. João de Barros, São Paulo, Estado de São Paulo 04770-020, Brasil",,,8.0,"4,0",38%,37%,25%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4127130-Reviews-Centro_de_Culturas_Negras_do_Jabaquara_Mae_Sylvia_de_Oxala-Sao_Paulo_State_of_Sao.html,Centro Cultural Jabaquara - Teatro,Teatros,"Rua Arsenio Tavolieri 45, São Paulo, Estado de São Paulo 04321-030, Brasil",Seg,09:00 - 18:00,16.0,"4,0",12%,70%,18%,0%,0%,False,-23.65113,-46.64522
/Attraction_Review-g303631-d13830543-Reviews-Casa_do_Tatuape-Sao_Paulo_State_of_Sao_Paulo.html,Casa do Tatuapé,Obras arquitetônicas,"Rua Guabiju 49 | Tatuapé, São Paulo, Estado de São Paulo 03077-100, Brasil",Ter - Dom,09:00 - 17:00,2.0,"4,0",0%,100%,0%,0%,0%,False,-23.53345,-46.58242
/Attraction_Review-g303631-d12583634-Reviews-Centro_de_convencoes_Frei_Caneca-Sao_Paulo_State_of_Sao_Paulo.html,Centro de Convenções Frei Caneca,,"Rua Frei Caneca, 569 | Consolação, São Paulo, Estado de São Paulo 01307-001, Brasil",,,4.0,"4,0",0%,100%,0%,0%,0%,False,-23.55413,-46.65403
/Attraction_Review-g303631-d11019316-Reviews-New_Mall-Sao_Paulo_State_of_Sao_Paulo.html,New Mall,Shopping centers,"Rua João Teodoro, 1122 | Brás, São Paulo, Estado de São Paulo 03009-000, Brasil",,,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.53526,-46.62162
/Attraction_Review-g303631-d4377512-Reviews-Museu_Vicente_de_Azevedo-Sao_Paulo_State_of_Sao_Paulo.html,Museu Vicente de Azevedo,Museus especializados,"Rua Dom Luis Lasanha 300 | Ipiranga, São Paulo, Estado de São Paulo 04266-030, Brasil",Seg - Sex,09:00 - 17:00,5.0,"4,0",40%,20%,40%,0%,0%,False,-23.59076,-46.6106
/Attraction_Review-g303631-d2349954-Reviews-Museum_House_of_the_Bandeirante-Sao_Paulo_State_of_Sao_Paulo.html,Casa do Bandeirante,Locais históricos,"Praça Monteiro Lobato, s/n | Butantã, São Paulo, Estado de São Paulo 05506-030, Brasil",,,20.0,"3,5",20%,35%,35%,10%,0%,False,-23.56177,-46.71075
/Attraction_Review-g303631-d8479521-Reviews-Almeida_e_Dale_Galeria_de_Arte-Sao_Paulo_State_of_Sao_Paulo.html,Almeida e Dale Galeria de Arte,Galerias de arte,"Rua Caconde 152, São Paulo, Estado de São Paulo 01425-010, Brasil",Seg - Qui,10:00 - 19:00,4.0,"5,0",75%,25%,0%,0%,0%,False,-23.57444,-46.65842
/Attraction_Review-g303631-d12352839-Reviews-Brewers_Stock-Sao_Paulo_State_of_Sao_Paulo.html,Brewers Stock,Cervejarias,"Rua Lisboa, 281, São Paulo, Estado de São Paulo 05413-000, Brasil",Ter,16:00 - 22:00,6.0,"4,5",84%,0%,0%,0%,16%,False,-23.56154,-46.67835
/Attraction_Review-g303631-d9792244-Reviews-Nossa_Senhora_do_Monte_Serrate_Church-Sao_Paulo_State_of_Sao_Paulo.html,Igreja de Nossa Senhora do Monte Serrate,Igrejas e catedrais,"Largo de Pinheiros, 52, São Paulo, Estado de São Paulo 05424-050, Brasil",,,5.0,"4,0",20%,60%,20%,0%,0%,False,-23.56765,-46.696
/Attraction_Review-g303631-d15558138-Reviews-Camarote_Stadium_Estadio_do_Morumbi-Sao_Paulo_State_of_Sao_Paulo.html,Camarote Stadium - Estádio do Morumbi,Arenas e estádios,"Praca Roberto Gomes Pedrosa | Portões 4 e 17, São Paulo, Estado de São Paulo 05653-070, Brasil",,,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.59815,-46.72024
/Attraction_Review-g303631-d5494384-Reviews-Open_Museum_of_Urban_Art_MAAU_SP-Sao_Paulo_State_of_Sao_Paulo.html,Museu Aberto de Arte Urbana - MAAU SP,Museus de arte,"Avenida Cruzeiro do sul (Carandiru Metro Station) 2611, São Paulo, Estado de São Paulo 02031-000, Brasil",,,19.0,"4,0",55%,15%,15%,10%,5%,False,0.0,0.0
/Attraction_Review-g303631-d2350259-Reviews-Museu_de_Arqueologia_e_Etnologia-Sao_Paulo_State_of_Sao_Paulo.html,Museu de Arqueologia e Etnologia,Museus especializados,"Av. Professor Almeida Prado, 1466 | Cidade Universitária, São Paulo, Estado de São Paulo 05508-070, Brasil",,,16.0,"4,0",44%,25%,25%,6%,0%,False,0.0,0.0
/Attraction_Review-g303631-d9773166-Reviews-Museu_da_Casa_da_Boia-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Casa da Boia,Museus especializados,"Rua Florencio de Abreu 123, São Paulo, Estado de São Paulo 01029-000, Brasil",,,4.0,"4,5",50%,25%,25%,0%,0%,False,-23.54301,-46.63334
/Attraction_Review-g303631-d11838835-Reviews-Mesquita_do_Bras-Sao_Paulo_State_of_Sao_Paulo.html,Mesquita do Brás,Locais religiosos e sagrados,"Rua Barao de Ladario 922 | Brás, São Paulo, Estado de São Paulo 03010-000, Brasil",,,1.0,"4,0",0%,100%,0%,0%,0%,False,-23.53882,-46.61909
/Attraction_Review-g303631-d15848180-Reviews-Exposicao_Mickey_90_Anos-Sao_Paulo_State_of_Sao_Paulo.html,Exposição Mickey 90 Anos,Eventos culturais,"Avenida Presidente Juscelino Kubitschek 2.041 | Shopping JK - 3o Piso, São Paulo, Estado de São Paulo 04543-000, Brasil",,,12.0,"3,5",25%,34%,8%,33%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4127158-Reviews-Mars_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Mars,Teatros,"Rua Joao Passalaqua 80, São Paulo, Estado de São Paulo 01326-020, Brasil",,,5.0,"4,0",20%,40%,40%,0%,0%,False,-23.55376,-46.64611
/Attraction_Review-g303631-d4377455-Reviews-Museum_of_the_City_of_Sao_Paulo_Morumbi_Chapel-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Cidade de São Paulo Morumbi Capela,Museus especializados,"Avenida Morumbi 5387 | Morumbi, São Paulo, Estado de São Paulo 05650-001, Brasil",,,12.0,"4,0",34%,33%,33%,0%,0%,False,-23.61223,-46.71271
/Attraction_Review-g303631-d12822465-Reviews-Instituto_Gustavo_Rosa-Sao_Paulo_State_of_Sao_Paulo.html,Instituto Gustavo Rosa,Galerias de arte,"Rua Veneza 920 | Jardins, São Paulo, Estado de São Paulo 01429-011, Brasil",Seg - Sex,09:00 - 18:00,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.57947,-46.66735
/Attraction_Review-g303631-d6720659-Reviews-Igreja_da_Boa_Morte-Sao_Paulo_State_of_Sao_Paulo.html,Igreja da Boa Morte,Igrejas e catedrais,"Rua do Carmo 202, São Paulo, Estado de São Paulo 01019-970, Brasil",,,18.0,"4,5",57%,38%,5%,0%,0%,False,-23.55216,-46.62997
/Attraction_Review-g303631-d11894050-Reviews-Praca_Princesa_Isabel-Sao_Paulo_State_of_Sao_Paulo.html,Praça Princesa Isabel,Pontos de interesse,"Av. Duque de Caxias | Campos Eliseos, São Paulo, Estado de São Paulo, Brasil",,,7.0,"3,0",14%,30%,28%,14%,14%,False,-23.46538,-46.25735
/Attraction_Review-g303631-d13287298-Reviews-Ceres_Art-Sao_Paulo_State_of_Sao_Paulo.html,Ceres Art - Galeria,Galerias de arte,"Rua Medeiros de Albuquerque 401, São Paulo, Estado de São Paulo 05436-060, Brasil",Qua - Sex,12:00 - 18:00,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.55439,-46.68583
/Attraction_Review-g303631-d11555524-Reviews-Feira_Livre_Antonio_Bicudo-Sao_Paulo_State_of_Sao_Paulo.html,Feira Livre Antônio Bicudo,Feiras e mercados de pulgas,"Rua Antônio Bicudo | Esquina com Rua Artur Azevedo, São Paulo, Estado de São Paulo 05418-010, Brasil",Qui,06:00 - 14:00,2.0,"4,5",50%,50%,0%,0%,0%,False,-23.56605,-46.68853
/Attraction_Review-g303631-d4126696-Reviews-Santa_Cruz_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Santa Cruz,Teatros,"R. Orobó, 277 | Alto de Pinheiros, São Paulo, Estado de São Paulo 05466-030, Brasil",,,8.0,"4,0",12%,76%,12%,0%,0%,False,-23.55253,-46.717
/Attraction_Review-g303631-d11876913-Reviews-Palacio_dos_Campos_Eliseos-Sao_Paulo_State_of_Sao_Paulo.html,Palácio dos Campos Elíseos,Obras arquitetônicas,"Avenida Rio Branco 1299 | Campos Eliseos, São Paulo, Estado de São Paulo 01205-001, Brasil",,,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.53271,-46.64534
/Attraction_Review-g303631-d3643404-Reviews-Tiete_River-Sao_Paulo_State_of_Sao_Paulo.html,Rio Tiete,Massas de água,"São Paulo, Estado de São Paulo, Brasil",,,14.0,"3,5",7%,51%,7%,35%,0%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d9755007-Reviews-Teatro_da_Rotina-Sao_Paulo_State_of_Sao_Paulo.html,Teatro da Rotina,Teatros,"R. Simão Álvares, 697 | Pinheiros, São Paulo, Estado de São Paulo 05417-030, Brasil",,,7.0,"4,5",72%,28%,0%,0%,0%,False,-23.561,-46.69071
/Attraction_Review-g303631-d13532537-Reviews-Largo_da_Batata-Sao_Paulo_State_of_Sao_Paulo.html,Largo da Batata,Locais históricos,"Avenida Brigadeiro Faria Lima | Confluência com Rua Pinheiros, São Paulo, Estado de São Paulo, Brasil",,,2.0,"2,5",0%,0%,50%,50%,0%,False,0.0,0.0
/Attraction_Review-g303631-d4377469-Reviews-Itau_Numismatica_Herculano_Pires_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu Herculano Pires-Itaú Numismática,Museus especializados,"Avenida Paulista 149 9 Andar | Bela Vista, São Paulo, Estado de São Paulo 01311-000, Brasil",,,18.0,"4,5",38%,57%,5%,0%,0%,False,-23.56558,-46.65143
/Attraction_Review-g303631-d10239371-Reviews-Jardim_Sul_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Jardim Sul,Teatros,"Av. Giovanni Gronchi ,5819 | Vila Andrade, São Paulo, Estado de São Paulo 05724-003, Brasil",,,8.0,"3,0",26%,12%,25%,25%,12%,False,-23.63132,-46.73631
/Attraction_Review-g303631-d9795497-Reviews-Feira_Livre_Bosque-Sao_Paulo_State_of_Sao_Paulo.html,Feira Livre - Bosque,Feiras e mercados de pulgas,"Rua Carneiro da Cunha, São Paulo, Estado de São Paulo 04144-000, Brasil",,,5.0,"5,0",80%,20%,0%,0%,0%,False,-23.61783,-46.63566
/Attraction_Review-g303631-d12617432-Reviews-Igreja_de_Santa_Generosa-Sao_Paulo_State_of_Sao_Paulo.html,Igreja de Santa Generosa,Pontos de interesse,"Avenida Bernardino de Campos 360, São Paulo, Estado de São Paulo 04004-041, Brasil",,,4.0,"4,0",0%,100%,0%,0%,0%,False,-23.57474,-46.64207
/Attraction_Review-g303631-d10153929-Reviews-Leica_Gallery_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Leica Gallery São Paulo,Galerias de arte,"Rua Maranhao 600, São Paulo, Estado de São Paulo 01240-000, Brasil",,,5.0,"3,5",0%,60%,40%,0%,0%,False,-23.54378,-46.65837
/Attraction_Review-g303631-d9869641-Reviews-Praca_Dom_Jose_Gaspar-Sao_Paulo_State_of_Sao_Paulo.html,Praça Dom José Gaspar,Pontos de interesse," | Centro, São Paulo, Estado de São Paulo 01047-010, Brasil",,,11.0,"3,5",9%,46%,45%,0%,0%,False,-20.81318,-49.38157
/Attraction_Review-g303631-d10820529-Reviews-Palacete_Tereza_Toledo_Lara-Sao_Paulo_State_of_Sao_Paulo.html,Palacete Tereza Toledo Lara,Obras arquitetônicas,"Rua Quintino Bocaiuva 22, São Paulo, Estado de São Paulo, Brasil",Seg - Sex,09:00 - 18:00,3.0,"4,5",33%,67%,0%,0%,0%,False,-22.73134,-48.61059
/Attraction_Review-g303631-d11874040-Reviews-Memorial_de_32_Centro_de_Estudos_Jose_Celestino_Bourroul-Sao_Paulo_State_of_Sao_.html,Memorial de 32 – Centro de Estudos José Celestino Bourroul,Museus de história,"Rua Benjamin Constant, 158, São Paulo, Estado de São Paulo 01005-000, Brasil",,,3.0,"4,0",34%,33%,33%,0%,0%,False,-23.54974,-46.63559
/Attraction_Review-g303631-d2350157-Reviews-Galeria_Vermelho-Sao_Paulo_State_of_Sao_Paulo.html,Galeria Vermelho,Galerias de arte,"Rua Minas Gerais, 350 | Consolação, São Paulo, Estado de São Paulo 01244-010, Brasil",Ter - Sex,10:00 - 19:00,15.0,"4,5",48%,46%,6%,0%,0%,False,-23.55578,-46.66536
/Attraction_Review-g303631-d11847240-Reviews-Praca_da_Bandeira-Sao_Paulo_State_of_Sao_Paulo.html,Praça da Bandeira,Pontos de interesse,"Avenida Nove de Julho | Praça da Bandeira, São Paulo, Estado de São Paulo 01007-020, Brasil",,,5.0,"3,0",0%,0%,100%,0%,0%,False,-23.28169,-45.53616
/Attraction_Review-g303631-d4127486-Reviews-Alfa_sala_B_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Alfa - sala B,Teatros,"Rua Bento Branco de Andrade Filho 722, São Paulo, Estado de São Paulo 04757-000, Brasil",,,23.0,"4,5",53%,43%,4%,0%,0%,False,-23.65079,-46.7211
/Attraction_Review-g303631-d8787061-Reviews-Oficina_Cultural_Oswald_de_Andrade-Sao_Paulo_State_of_Sao_Paulo.html,Oficina Cultural Oswald de Andrade,Centros cívicos,"Rua Três Rios, 363, São Paulo, Estado de São Paulo 01123-001, Brasil",,,16.0,"4,5",45%,43%,12%,0%,0%,False,-23.52915,-46.63765
/Attraction_Review-g303631-d8759936-Reviews-Praca_do_Ciclista-Sao_Paulo_State_of_Sao_Paulo.html,Praça do Ciclista,Pontos de interesse,"Av Paulista, 2452 | Esquina com a Consolaçao, São Paulo, Estado de São Paulo 01310-300, Brasil",,,11.0,"4,0",27%,46%,27%,0%,0%,False,-23.556,-46.66213
/Attraction_Review-g303631-d4127626-Reviews-Viga_Espaco_Cenico_Sala_Principal_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Viga Espaço Cênico - Sala Principal - Teatro,Teatros,"Rua Capote Valente 1.323, São Paulo, Estado de São Paulo 05409-000, Brasil",,,6.0,"4,5",50%,50%,0%,0%,0%,False,-23.56093,-46.67312
/Attraction_Review-g303631-d4127133-Reviews-Paiol_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Paiol,Teatros,"Rua Amaral Gurgel 164, São Paulo, Estado de São Paulo 01221-000, Brasil",,,9.0,"2,5",0%,11%,45%,44%,0%,False,-23.54348,-46.64791
/Attraction_Review-g303631-d12616032-Reviews-Centro_de_Memoria_do_Circo-Sao_Paulo_State_of_Sao_Paulo.html,Centro de Memória do Circo,Museus especializados,"Avenida Sao Joao 473 | Galeria Olido, São Paulo, Estado de São Paulo 01035-000, Brasil",,,5.0,"4,0",80%,0%,0%,0%,20%,False,-23.48826,-46.41354
/Attraction_Review-g303631-d4377490-Reviews-Museu_de_Oceanografia_da_IOUSP-Sao_Paulo_State_of_Sao_Paulo.html,Museu de Oceanografia da IOUSP,Museus especializados,"Praca do Oceanografico 191 | Cidade Universitaria, São Paulo, Estado de São Paulo 05508-120, Brasil",,,17.0,"3,5",23%,37%,29%,11%,0%,False,-23.56067,-46.73193
/Attraction_Review-g303631-d8521094-Reviews-Feira_de_Arte_e_Artesanato_Omaguas-Sao_Paulo_State_of_Sao_Paulo.html,Feira de Arte e Artesanato Omaguás,Feiras e mercados de pulgas,"Avenida Pedroso de Morais 900 | Praça dos Omaguás, Pinheiros, São Paulo, Estado de São Paulo 05420-001, Brasil",,,4.0,"3,5",25%,50%,0%,0%,25%,False,0.0,0.0
/Attraction_Review-g303631-d4377470-Reviews-Prof_Carlos_da_Silva_Lacaz_History_Museum-Sao_Paulo_State_of_Sao_Paulo.html,Museu Histórico Prof. Carlos da Silva Lacaz,Museus especializados,"Avenida Doutor Arnaldo n 455 Sala 4306 | Pacaembu, São Paulo, Estado de São Paulo 01246-903, Brasil",,,9.0,"4,5",67%,22%,11%,0%,0%,False,-23.55392,-46.67145
/Attraction_Review-g303631-d8766281-Reviews-Reservatorio_Sumare-Sao_Paulo_State_of_Sao_Paulo.html,Reservatório Sumaré,Parques,"R. Alfonso Bovero, São Paulo, Estado de São Paulo 01254-000, Brasil",,,14.0,"4,0",28%,28%,44%,0%,0%,False,-23.53929,-46.68345
/Attraction_Review-g303631-d14949902-Reviews-Casa_Aguinaldo_Silva_de_Artes-Sao_Paulo_State_of_Sao_Paulo.html,Casa Aguinaldo Silva de Artes,Teatros,"Rua Major Sertorio 476 | vila buarque, São Paulo, Estado de São Paulo 01222-000, Brasil",,,3.0,"4,5",33%,67%,0%,0%,0%,False,-23.54531,-46.64873
/Attraction_Review-g303631-d12473794-Reviews-Universidade_do_Papel-Sao_Paulo_State_of_Sao_Paulo.html,Universidad del Papel,Galerias de arte,"61 Matias Aires unidade 04, São Paulo, Estado de São Paulo 01309-020, Brasil",Seg,09:00 - 19:00,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.55597,-46.65715
/Attraction_Review-g303631-d4377513-Reviews-Automobile_Museum_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu do Automóvel de São Paulo,Museus especializados,"Bloco C Rua Marina Crespi 62 118 Apto., São Paulo, Estado de São Paulo 03112-090, Brasil",,,3.0,"4,0",34%,33%,33%,0%,0%,False,-23.55566,-46.60436
/Attraction_Review-g303631-d6717276-Reviews-Fabrica_de_Cultura_Vila_Nova_Cachoeirinha-Sao_Paulo_State_of_Sao_Paulo.html,Fábrica de Cultura Vila Nova Cachoeirinha,Pontos de interesse,"Rua Franklin do Amaral 1575, São Paulo, Estado de São Paulo 02479-001, Brasil",Ter - Sex,09:00 - 20:00,8.0,"4,5",50%,50%,0%,0%,0%,False,-23.47533,-46.65063
/Attraction_Review-g303631-d16724380-Reviews-Centro_Paraolimpico_Brasileirto-Sao_Paulo_State_of_Sao_Paulo.html,Centro Paraolímpico Brasileirto,Pontos de interesse,"Rodovia dos Imigrantes Km 0-13 | Vila Guarani, São Paulo, Estado de São Paulo 04329-000, Brasil",,,2.0,"5,0",100%,0%,0%,0%,0%,False,-23.1757,-45.87451
/Attraction_Review-g303631-d14167769-Reviews-Paroquia_Santo_Ivo-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Santo Ivo,Igrejas e catedrais,"Largo da Batalha 189 | Jardim Luzitania, São Paulo, Estado de São Paulo 04031-050, Brasil",Dom,10:30 - 20:00,1.0,"4,0",0%,100%,0%,0%,0%,False,-23.59587,-46.65879
/Attraction_Review-g303631-d12278658-Reviews-Atelie_Galpone-Sao_Paulo_State_of_Sao_Paulo.html,Atelie Galpone,Galerias de arte,"Rua Nossa Senhora do Monte Serrat 50, São Paulo, Estado de São Paulo 05524-060, Brasil",,,3.0,"4,5",67%,33%,0%,0%,0%,False,-23.59674,-46.74066
/Attraction_Review-g303631-d4325660-Reviews-Maksoud_Plaza_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Maksoud Plaza,Teatros,"Alameda Campinas 150, São Paulo, Estado de São Paulo 01404-900, Brasil",,,26.0,"4,5",42%,47%,11%,0%,0%,False,-23.53919,-46.6451
/Attraction_Review-g303631-d4325971-Reviews-Sala_Centro_Brasileiro_Britanico_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Sala Centro Brasileiro Britânico - Teatro,Teatros,"Rua Ferreira de Araujo 741, São Paulo, Estado de São Paulo 05428-002, Brasil",Seg - Sex,08:00 - 17:30,7.0,"4,5",72%,28%,0%,0%,0%,False,-23.56415,-46.698
